Start date;End date;grid load [MWh] Calculated resolutions;Residual load [MWh] Calculated resolutions
Jun 5, 2022 1:00 PM;Jun 5, 2022 2:00 PM;45,863.00;10,980.00
Jun 5, 2022 2:00 PM;Jun 5, 2022 3:00 PM;44,236.25;10,369.00
Jun 5, 2022 3:00 PM;Jun 5, 2022 4:00 PM;43,625.50;11,983.00
Jun 5, 2022 4:00 PM;Jun 5, 2022 5:00 PM;43,845.00;15,467.50
Jun 5, 2022 5:00 PM;Jun 5, 2022 6:00 PM;44,773.75;20,251.00
Jun 5, 2022 6:00 PM;Jun 5, 2022 7:00 PM;45,409.00;24,757.50
Jun 5, 2022 7:00 PM;Jun 5, 2022 8:00 PM;44,983.75;26,508.50
Jun 5, 2022 8:00 PM;Jun 5, 2022 9:00 PM;44,362.00;26,505.75
Jun 5, 2022 9:00 PM;Jun 5, 2022 10:00 PM;43,871.50;25,169.25
Jun 5, 2022 10:00 PM;Jun 5, 2022 11:00 PM;43,716.75;24,219.00
Jun 5, 2022 11:00 PM;Jun 6, 2022 12:00 AM;41,386.75;21,672.75
Jun 6, 2022 12:00 AM;Jun 6, 2022 1:00 AM;40,397.25;18,353.50
Jun 6, 2022 1:00 AM;Jun 6, 2022 2:00 AM;38,954.25;17,895.00
Jun 6, 2022 2:00 AM;Jun 6, 2022 3:00 AM;38,329.00;18,188.00
Jun 6, 2022 3:00 AM;Jun 6, 2022 4:00 AM;37,714.75;18,268.75
Jun 6, 2022 4:00 AM;Jun 6, 2022 5:00 AM;37,867.25;18,609.75
Jun 6, 2022 5:00 AM;Jun 6, 2022 6:00 AM;37,680.00;18,392.00
Jun 6, 2022 6:00 AM;Jun 6, 2022 7:00 AM;37,997.25;17,713.50
Jun 6, 2022 7:00 AM;Jun 6, 2022 8:00 AM;40,641.25;17,101.75
Jun 6, 2022 8:00 AM;Jun 6, 2022 9:00 AM;44,062.00;15,101.50
Jun 6, 2022 9:00 AM;Jun 6, 2022 10:00 AM;47,332.75;12,488.00
Jun 6, 2022 10:00 AM;Jun 6, 2022 11:00 AM;50,469.75;10,462.75
Jun 6, 2022 11:00 AM;Jun 6, 2022 12:00 PM;52,843.50;8,850.00
Jun 6, 2022 12:00 PM;Jun 6, 2022 1:00 PM;52,719.75;6,555.75
Jun 6, 2022 1:00 PM;Jun 6, 2022 2:00 PM;50,805.25;4,332.75
Jun 6, 2022 2:00 PM;Jun 6, 2022 3:00 PM;49,024.25;3,405.50
Jun 6, 2022 3:00 PM;Jun 6, 2022 4:00 PM;48,416.00;5,236.50
Jun 6, 2022 4:00 PM;Jun 6, 2022 5:00 PM;48,527.00;9,716.25
Jun 6, 2022 5:00 PM;Jun 6, 2022 6:00 PM;49,368.00;16,760.50
Jun 6, 2022 6:00 PM;Jun 6, 2022 7:00 PM;50,019.50;24,986.25
Jun 6, 2022 7:00 PM;Jun 6, 2022 8:00 PM;49,569.00;31,640.50
Jun 6, 2022 8:00 PM;Jun 6, 2022 9:00 PM;48,906.00;35,379.25
Jun 6, 2022 9:00 PM;Jun 6, 2022 10:00 PM;48,352.75;35,881.50
Jun 6, 2022 10:00 PM;Jun 6, 2022 11:00 PM;47,536.25;34,652.25
Jun 6, 2022 11:00 PM;Jun 7, 2022 12:00 AM;45,059.00;32,063.50
Jun 7, 2022 12:00 AM;Jun 7, 2022 1:00 AM;42,702.50;29,959.75
Jun 7, 2022 1:00 AM;Jun 7, 2022 2:00 AM;41,533.75;28,574.75
Jun 7, 2022 2:00 AM;Jun 7, 2022 3:00 AM;40,836.25;27,343.00
Jun 7, 2022 3:00 AM;Jun 7, 2022 4:00 AM;41,018.50;26,914.50
Jun 7, 2022 4:00 AM;Jun 7, 2022 5:00 AM;42,396.25;27,389.75
Jun 7, 2022 5:00 AM;Jun 7, 2022 6:00 AM;44,205.75;28,031.75
Jun 7, 2022 6:00 AM;Jun 7, 2022 7:00 AM;50,545.50;32,487.50
Jun 7, 2022 7:00 AM;Jun 7, 2022 8:00 AM;57,459.75;36,400.50
Jun 7, 2022 8:00 AM;Jun 7, 2022 9:00 AM;61,018.50;35,696.25
Jun 7, 2022 9:00 AM;Jun 7, 2022 10:00 AM;62,705.25;32,507.50
Jun 7, 2022 10:00 AM;Jun 7, 2022 11:00 AM;64,834.25;30,568.75
Jun 7, 2022 11:00 AM;Jun 7, 2022 12:00 PM;66,347.75;29,762.25
Jun 7, 2022 12:00 PM;Jun 7, 2022 1:00 PM;66,056.75;28,101.25
Jun 7, 2022 1:00 PM;Jun 7, 2022 2:00 PM;65,421.00;27,286.00
Jun 7, 2022 2:00 PM;Jun 7, 2022 3:00 PM;64,373.50;27,220.25
Jun 7, 2022 3:00 PM;Jun 7, 2022 4:00 PM;62,853.75;27,704.25
Jun 7, 2022 4:00 PM;Jun 7, 2022 5:00 PM;61,182.50;29,330.00
Jun 7, 2022 5:00 PM;Jun 7, 2022 6:00 PM;60,404.50;33,145.50
Jun 7, 2022 6:00 PM;Jun 7, 2022 7:00 PM;60,164.00;38,722.25
Jun 7, 2022 7:00 PM;Jun 7, 2022 8:00 PM;59,508.50;44,293.75
Jun 7, 2022 8:00 PM;Jun 7, 2022 9:00 PM;57,642.00;47,475.50
Jun 7, 2022 9:00 PM;Jun 7, 2022 10:00 PM;55,272.75;47,261.75
Jun 7, 2022 10:00 PM;Jun 7, 2022 11:00 PM;52,403.25;44,854.75
Jun 7, 2022 11:00 PM;Jun 8, 2022 12:00 AM;48,510.00;40,983.00
Jun 8, 2022 12:00 AM;Jun 8, 2022 1:00 AM;45,589.50;37,950.00
Jun 8, 2022 1:00 AM;Jun 8, 2022 2:00 AM;43,997.50;36,473.25
Jun 8, 2022 2:00 AM;Jun 8, 2022 3:00 AM;43,203.75;36,180.00
Jun 8, 2022 3:00 AM;Jun 8, 2022 4:00 AM;43,335.50;37,242.25
Jun 8, 2022 4:00 AM;Jun 8, 2022 5:00 AM;44,468.75;39,200.50
Jun 8, 2022 5:00 AM;Jun 8, 2022 6:00 AM;45,953.25;41,010.00
Jun 8, 2022 6:00 AM;Jun 8, 2022 7:00 AM;52,315.75;45,763.00
Jun 8, 2022 7:00 AM;Jun 8, 2022 8:00 AM;58,873.25;47,789.50
Jun 8, 2022 8:00 AM;Jun 8, 2022 9:00 AM;62,150.00;44,967.75
Jun 8, 2022 9:00 AM;Jun 8, 2022 10:00 AM;63,761.75;40,485.00
Jun 8, 2022 10:00 AM;Jun 8, 2022 11:00 AM;65,744.50;37,876.00
Jun 8, 2022 11:00 AM;Jun 8, 2022 12:00 PM;67,197.50;37,031.25
Jun 8, 2022 12:00 PM;Jun 8, 2022 1:00 PM;66,795.00;36,366.50
Jun 8, 2022 1:00 PM;Jun 8, 2022 2:00 PM;66,133.25;37,141.00
Jun 8, 2022 2:00 PM;Jun 8, 2022 3:00 PM;64,928.25;38,189.00
Jun 8, 2022 3:00 PM;Jun 8, 2022 4:00 PM;63,580.50;40,046.25
Jun 8, 2022 4:00 PM;Jun 8, 2022 5:00 PM;62,003.00;42,222.25
Jun 8, 2022 5:00 PM;Jun 8, 2022 6:00 PM;61,113.75;45,259.50
Jun 8, 2022 6:00 PM;Jun 8, 2022 7:00 PM;60,686.00;48,648.00
Jun 8, 2022 7:00 PM;Jun 8, 2022 8:00 PM;60,131.00;50,917.25
Jun 8, 2022 8:00 PM;Jun 8, 2022 9:00 PM;58,251.50;50,519.00
Jun 8, 2022 9:00 PM;Jun 8, 2022 10:00 PM;55,930.00;48,299.75
Jun 8, 2022 10:00 PM;Jun 8, 2022 11:00 PM;53,114.50;44,897.75
Jun 8, 2022 11:00 PM;Jun 9, 2022 12:00 AM;49,207.00;40,445.00
Jun 9, 2022 12:00 AM;Jun 9, 2022 1:00 AM;47,044.75;40,039.25
Jun 9, 2022 1:00 AM;Jun 9, 2022 2:00 AM;45,345.00;38,005.25
Jun 9, 2022 2:00 AM;Jun 9, 2022 3:00 AM;44,389.50;36,763.00
Jun 9, 2022 3:00 AM;Jun 9, 2022 4:00 AM;44,450.25;36,717.25
Jun 9, 2022 4:00 AM;Jun 9, 2022 5:00 AM;45,557.50;37,644.00
Jun 9, 2022 5:00 AM;Jun 9, 2022 6:00 AM;47,292.00;39,016.00
Jun 9, 2022 6:00 AM;Jun 9, 2022 7:00 AM;53,588.50;44,022.00
Jun 9, 2022 7:00 AM;Jun 9, 2022 8:00 AM;58,810.25;46,401.50
Jun 9, 2022 8:00 AM;Jun 9, 2022 9:00 AM;61,847.75;45,314.25
Jun 9, 2022 9:00 AM;Jun 9, 2022 10:00 AM;63,264.50;42,475.25
Jun 9, 2022 10:00 AM;Jun 9, 2022 11:00 AM;65,222.50;40,568.00
Jun 9, 2022 11:00 AM;Jun 9, 2022 12:00 PM;66,724.00;38,951.75
Jun 9, 2022 12:00 PM;Jun 9, 2022 1:00 PM;66,508.50;36,640.75
Jun 9, 2022 1:00 PM;Jun 9, 2022 2:00 PM;65,440.25;34,115.50
Jun 9, 2022 2:00 PM;Jun 9, 2022 3:00 PM;64,220.00;31,849.00
Jun 9, 2022 3:00 PM;Jun 9, 2022 4:00 PM;62,916.00;31,087.00
Jun 9, 2022 4:00 PM;Jun 9, 2022 5:00 PM;61,841.75;32,199.25
Jun 9, 2022 5:00 PM;Jun 9, 2022 6:00 PM;61,546.00;35,649.50
Jun 9, 2022 6:00 PM;Jun 9, 2022 7:00 PM;60,803.00;40,006.50
Jun 9, 2022 7:00 PM;Jun 9, 2022 8:00 PM;59,849.50;44,634.75
Jun 9, 2022 8:00 PM;Jun 9, 2022 9:00 PM;57,911.00;47,353.50
Jun 9, 2022 9:00 PM;Jun 9, 2022 10:00 PM;55,583.25;47,032.00
Jun 9, 2022 10:00 PM;Jun 9, 2022 11:00 PM;53,035.25;44,910.75
Jun 9, 2022 11:00 PM;Jun 10, 2022 12:00 AM;49,504.25;41,396.25
Jun 10, 2022 12:00 AM;Jun 10, 2022 1:00 AM;47,020.75;39,699.75
Jun 10, 2022 1:00 AM;Jun 10, 2022 2:00 AM;45,557.00;38,262.75
Jun 10, 2022 2:00 AM;Jun 10, 2022 3:00 AM;44,485.25;37,095.00
Jun 10, 2022 3:00 AM;Jun 10, 2022 4:00 AM;44,697.25;37,435.50
Jun 10, 2022 4:00 AM;Jun 10, 2022 5:00 AM;45,702.75;38,639.00
Jun 10, 2022 5:00 AM;Jun 10, 2022 6:00 AM;46,805.75;39,567.25
Jun 10, 2022 6:00 AM;Jun 10, 2022 7:00 AM;52,304.00;43,197.25
Jun 10, 2022 7:00 AM;Jun 10, 2022 8:00 AM;58,123.50;44,273.00
Jun 10, 2022 8:00 AM;Jun 10, 2022 9:00 AM;61,456.50;41,005.50
Jun 10, 2022 9:00 AM;Jun 10, 2022 10:00 AM;62,770.00;35,739.25
Jun 10, 2022 10:00 AM;Jun 10, 2022 11:00 AM;64,634.75;32,649.25
Jun 10, 2022 11:00 AM;Jun 10, 2022 12:00 PM;65,908.50;31,099.50
Jun 10, 2022 12:00 PM;Jun 10, 2022 1:00 PM;65,524.00;29,588.75
Jun 10, 2022 1:00 PM;Jun 10, 2022 2:00 PM;64,361.25;28,689.75
Jun 10, 2022 2:00 PM;Jun 10, 2022 3:00 PM;62,905.25;28,488.25
Jun 10, 2022 3:00 PM;Jun 10, 2022 4:00 PM;61,672.50;29,964.00
Jun 10, 2022 4:00 PM;Jun 10, 2022 5:00 PM;60,879.25;33,650.25
Jun 10, 2022 5:00 PM;Jun 10, 2022 6:00 PM;60,438.75;39,209.50
Jun 10, 2022 6:00 PM;Jun 10, 2022 7:00 PM;59,898.50;45,394.00
Jun 10, 2022 7:00 PM;Jun 10, 2022 8:00 PM;58,779.25;50,311.00
Jun 10, 2022 8:00 PM;Jun 10, 2022 9:00 PM;56,713.75;52,171.25
Jun 10, 2022 9:00 PM;Jun 10, 2022 10:00 PM;54,285.00;51,103.75
Jun 10, 2022 10:00 PM;Jun 10, 2022 11:00 PM;51,786.75;48,544.00
Jun 10, 2022 11:00 PM;Jun 11, 2022 12:00 AM;48,601.25;45,021.50
Jun 11, 2022 12:00 AM;Jun 11, 2022 1:00 AM;44,441.25;40,810.00
Jun 11, 2022 1:00 AM;Jun 11, 2022 2:00 AM;43,054.50;38,835.75
Jun 11, 2022 2:00 AM;Jun 11, 2022 3:00 AM;41,912.00;36,873.25
Jun 11, 2022 3:00 AM;Jun 11, 2022 4:00 AM;41,438.50;35,502.75
Jun 11, 2022 4:00 AM;Jun 11, 2022 5:00 AM;41,333.00;34,445.25
Jun 11, 2022 5:00 AM;Jun 11, 2022 6:00 AM;40,114.75;32,063.75
Jun 11, 2022 6:00 AM;Jun 11, 2022 7:00 AM;41,115.25;30,764.75
Jun 11, 2022 7:00 AM;Jun 11, 2022 8:00 AM;44,602.75;29,564.50
Jun 11, 2022 8:00 AM;Jun 11, 2022 9:00 AM;48,722.25;27,266.25
Jun 11, 2022 9:00 AM;Jun 11, 2022 10:00 AM;52,075.50;23,722.50
Jun 11, 2022 10:00 AM;Jun 11, 2022 11:00 AM;54,072.25;20,136.00
Jun 11, 2022 11:00 AM;Jun 11, 2022 12:00 PM;54,964.00;18,048.50
Jun 11, 2022 12:00 PM;Jun 11, 2022 1:00 PM;54,666.50;16,711.75
Jun 11, 2022 1:00 PM;Jun 11, 2022 2:00 PM;53,212.00;15,129.25
Jun 11, 2022 2:00 PM;Jun 11, 2022 3:00 PM;51,856.25;14,240.50
Jun 11, 2022 3:00 PM;Jun 11, 2022 4:00 PM;50,758.75;15,130.25
Jun 11, 2022 4:00 PM;Jun 11, 2022 5:00 PM;50,176.00;18,624.00
Jun 11, 2022 5:00 PM;Jun 11, 2022 6:00 PM;50,518.75;24,941.25
Jun 11, 2022 6:00 PM;Jun 11, 2022 7:00 PM;50,638.25;32,252.50
Jun 11, 2022 7:00 PM;Jun 11, 2022 8:00 PM;49,948.50;38,184.50
Jun 11, 2022 8:00 PM;Jun 11, 2022 9:00 PM;48,058.50;40,477.25
Jun 11, 2022 9:00 PM;Jun 11, 2022 10:00 PM;46,660.25;40,570.00
Jun 11, 2022 10:00 PM;Jun 11, 2022 11:00 PM;45,513.50;39,570.50
Jun 11, 2022 11:00 PM;Jun 12, 2022 12:00 AM;43,089.00;37,053.25
Jun 12, 2022 12:00 AM;Jun 12, 2022 1:00 AM;40,282.75;34,907.00
Jun 12, 2022 1:00 AM;Jun 12, 2022 2:00 AM;38,642.25;33,276.50
Jun 12, 2022 2:00 AM;Jun 12, 2022 3:00 AM;37,705.50;31,995.75
Jun 12, 2022 3:00 AM;Jun 12, 2022 4:00 AM;37,197.50;31,158.00
Jun 12, 2022 4:00 AM;Jun 12, 2022 5:00 AM;37,218.75;30,866.25
Jun 12, 2022 5:00 AM;Jun 12, 2022 6:00 AM;35,775.75;29,043.25
Jun 12, 2022 6:00 AM;Jun 12, 2022 7:00 AM;35,544.00;27,122.00
Jun 12, 2022 7:00 AM;Jun 12, 2022 8:00 AM;37,977.75;25,304.25
Jun 12, 2022 8:00 AM;Jun 12, 2022 9:00 AM;41,804.00;22,229.75
Jun 12, 2022 9:00 AM;Jun 12, 2022 10:00 AM;45,281.25;17,762.25
Jun 12, 2022 10:00 AM;Jun 12, 2022 11:00 AM;47,990.25;14,111.75
Jun 12, 2022 11:00 AM;Jun 12, 2022 12:00 PM;50,048.25;11,830.00
Jun 12, 2022 12:00 PM;Jun 12, 2022 1:00 PM;49,929.75;9,308.25
Jun 12, 2022 1:00 PM;Jun 12, 2022 2:00 PM;48,147.00;6,663.75
Jun 12, 2022 2:00 PM;Jun 12, 2022 3:00 PM;46,982.00;5,688.25
Jun 12, 2022 3:00 PM;Jun 12, 2022 4:00 PM;46,428.00;7,306.25
Jun 12, 2022 4:00 PM;Jun 12, 2022 5:00 PM;46,398.25;11,148.75
Jun 12, 2022 5:00 PM;Jun 12, 2022 6:00 PM;47,611.75;18,606.00
Jun 12, 2022 6:00 PM;Jun 12, 2022 7:00 PM;48,244.75;27,028.75
Jun 12, 2022 7:00 PM;Jun 12, 2022 8:00 PM;47,671.75;33,668.25
Jun 12, 2022 8:00 PM;Jun 12, 2022 9:00 PM;46,837.25;37,464.75
Jun 12, 2022 9:00 PM;Jun 12, 2022 10:00 PM;46,519.00;38,777.25
Jun 12, 2022 10:00 PM;Jun 12, 2022 11:00 PM;45,981.25;38,449.25
Jun 12, 2022 11:00 PM;Jun 13, 2022 12:00 AM;43,590.25;36,074.50
Jun 13, 2022 12:00 AM;Jun 13, 2022 1:00 AM;41,657.50;33,348.25
Jun 13, 2022 1:00 AM;Jun 13, 2022 2:00 AM;40,607.00;32,441.25
Jun 13, 2022 2:00 AM;Jun 13, 2022 3:00 AM;39,891.75;31,592.00
Jun 13, 2022 3:00 AM;Jun 13, 2022 4:00 AM;40,118.25;31,597.50
Jun 13, 2022 4:00 AM;Jun 13, 2022 5:00 AM;41,675.75;32,643.50
Jun 13, 2022 5:00 AM;Jun 13, 2022 6:00 AM;43,875.75;34,092.00
Jun 13, 2022 6:00 AM;Jun 13, 2022 7:00 AM;50,849.00;39,417.25
Jun 13, 2022 7:00 AM;Jun 13, 2022 8:00 AM;57,447.50;42,046.25
Jun 13, 2022 8:00 AM;Jun 13, 2022 9:00 AM;60,935.75;39,071.50
Jun 13, 2022 9:00 AM;Jun 13, 2022 10:00 AM;62,587.50;32,668.25
Jun 13, 2022 10:00 AM;Jun 13, 2022 11:00 AM;64,239.75;26,827.50
Jun 13, 2022 11:00 AM;Jun 13, 2022 12:00 PM;65,825.00;22,457.00
Jun 13, 2022 12:00 PM;Jun 13, 2022 1:00 PM;65,551.75;18,737.00
Jun 13, 2022 1:00 PM;Jun 13, 2022 2:00 PM;64,668.00;16,244.25
Jun 13, 2022 2:00 PM;Jun 13, 2022 3:00 PM;63,244.50;14,290.25
Jun 13, 2022 3:00 PM;Jun 13, 2022 4:00 PM;62,095.00;14,561.25
Jun 13, 2022 4:00 PM;Jun 13, 2022 5:00 PM;60,493.00;16,903.50
Jun 13, 2022 5:00 PM;Jun 13, 2022 6:00 PM;59,869.25;22,471.75
Jun 13, 2022 6:00 PM;Jun 13, 2022 7:00 PM;59,376.25;29,895.50
Jun 13, 2022 7:00 PM;Jun 13, 2022 8:00 PM;58,841.75;37,437.00
Jun 13, 2022 8:00 PM;Jun 13, 2022 9:00 PM;57,339.75;42,056.25
Jun 13, 2022 9:00 PM;Jun 13, 2022 10:00 PM;55,529.25;43,254.00
Jun 13, 2022 10:00 PM;Jun 13, 2022 11:00 PM;52,523.25;41,238.00
Jun 13, 2022 11:00 PM;Jun 14, 2022 12:00 AM;48,523.50;37,759.25
Jun 14, 2022 12:00 AM;Jun 14, 2022 1:00 AM;43,811.75;33,884.75
Jun 14, 2022 1:00 AM;Jun 14, 2022 2:00 AM;42,477.50;32,943.50
Jun 14, 2022 2:00 AM;Jun 14, 2022 3:00 AM;41,714.50;32,601.25
Jun 14, 2022 3:00 AM;Jun 14, 2022 4:00 AM;42,121.75;33,502.75
Jun 14, 2022 4:00 AM;Jun 14, 2022 5:00 AM;43,187.25;35,014.25
Jun 14, 2022 5:00 AM;Jun 14, 2022 6:00 AM;44,815.25;36,891.50
Jun 14, 2022 6:00 AM;Jun 14, 2022 7:00 AM;50,673.50;41,587.00
Jun 14, 2022 7:00 AM;Jun 14, 2022 8:00 AM;57,672.00;44,259.25
Jun 14, 2022 8:00 AM;Jun 14, 2022 9:00 AM;61,575.00;40,665.50
Jun 14, 2022 9:00 AM;Jun 14, 2022 10:00 AM;63,174.75;34,788.75
Jun 14, 2022 10:00 AM;Jun 14, 2022 11:00 AM;64,731.75;30,947.75
Jun 14, 2022 11:00 AM;Jun 14, 2022 12:00 PM;66,225.50;29,094.50
Jun 14, 2022 12:00 PM;Jun 14, 2022 1:00 PM;65,871.75;27,096.00
Jun 14, 2022 1:00 PM;Jun 14, 2022 2:00 PM;65,047.75;25,966.75
Jun 14, 2022 2:00 PM;Jun 14, 2022 3:00 PM;63,751.50;25,545.75
Jun 14, 2022 3:00 PM;Jun 14, 2022 4:00 PM;62,419.00;26,967.75
Jun 14, 2022 4:00 PM;Jun 14, 2022 5:00 PM;60,777.00;30,278.50
Jun 14, 2022 5:00 PM;Jun 14, 2022 6:00 PM;60,054.75;36,523.25
Jun 14, 2022 6:00 PM;Jun 14, 2022 7:00 PM;59,715.00;44,589.25
Jun 14, 2022 7:00 PM;Jun 14, 2022 8:00 PM;59,021.50;51,210.00
Jun 14, 2022 8:00 PM;Jun 14, 2022 9:00 PM;57,360.50;53,313.25
Jun 14, 2022 9:00 PM;Jun 14, 2022 10:00 PM;55,417.25;52,068.50
Jun 14, 2022 10:00 PM;Jun 14, 2022 11:00 PM;52,390.25;48,305.25
Jun 14, 2022 11:00 PM;Jun 15, 2022 12:00 AM;48,378.00;43,765.75
Jun 15, 2022 12:00 AM;Jun 15, 2022 1:00 AM;44,684.25;40,591.25
Jun 15, 2022 1:00 AM;Jun 15, 2022 2:00 AM;43,217.25;39,183.00
Jun 15, 2022 2:00 AM;Jun 15, 2022 3:00 AM;42,295.25;38,272.00
Jun 15, 2022 3:00 AM;Jun 15, 2022 4:00 AM;42,245.75;38,382.25
Jun 15, 2022 4:00 AM;Jun 15, 2022 5:00 AM;43,131.00;39,433.75
Jun 15, 2022 5:00 AM;Jun 15, 2022 6:00 AM;44,081.50;40,254.00
Jun 15, 2022 6:00 AM;Jun 15, 2022 7:00 AM;49,282.25;43,808.00
Jun 15, 2022 7:00 AM;Jun 15, 2022 8:00 AM;54,981.75;44,907.00
Jun 15, 2022 8:00 AM;Jun 15, 2022 9:00 AM;58,296.50;41,028.50
Jun 15, 2022 9:00 AM;Jun 15, 2022 10:00 AM;60,135.75;35,168.25
Jun 15, 2022 10:00 AM;Jun 15, 2022 11:00 AM;62,073.25;31,198.50
Jun 15, 2022 11:00 AM;Jun 15, 2022 12:00 PM;63,753.00;29,202.00
Jun 15, 2022 12:00 PM;Jun 15, 2022 1:00 PM;63,991.00;27,799.75
Jun 15, 2022 1:00 PM;Jun 15, 2022 2:00 PM;63,483.75;27,138.50
Jun 15, 2022 2:00 PM;Jun 15, 2022 3:00 PM;62,118.00;26,917.75
Jun 15, 2022 3:00 PM;Jun 15, 2022 4:00 PM;60,975.00;28,548.00
Jun 15, 2022 4:00 PM;Jun 15, 2022 5:00 PM;59,446.75;31,716.00
Jun 15, 2022 5:00 PM;Jun 15, 2022 6:00 PM;58,635.75;37,445.00
Jun 15, 2022 6:00 PM;Jun 15, 2022 7:00 PM;57,908.75;44,215.25
Jun 15, 2022 7:00 PM;Jun 15, 2022 8:00 PM;56,860.25;49,360.25
Jun 15, 2022 8:00 PM;Jun 15, 2022 9:00 PM;54,706.75;50,069.50
Jun 15, 2022 9:00 PM;Jun 15, 2022 10:00 PM;52,668.75;47,902.25
Jun 15, 2022 10:00 PM;Jun 15, 2022 11:00 PM;50,121.00;44,468.25
Jun 15, 2022 11:00 PM;Jun 16, 2022 12:00 AM;46,500.00;40,827.25
Jun 16, 2022 12:00 AM;Jun 16, 2022 1:00 AM;47,039.75;41,593.75
Jun 16, 2022 1:00 AM;Jun 16, 2022 2:00 AM;45,405.00;40,666.25
Jun 16, 2022 2:00 AM;Jun 16, 2022 3:00 AM;44,222.00;39,961.25
Jun 16, 2022 3:00 AM;Jun 16, 2022 4:00 AM;43,762.00;39,941.00
Jun 16, 2022 4:00 AM;Jun 16, 2022 5:00 AM;43,703.75;40,082.25
Jun 16, 2022 5:00 AM;Jun 16, 2022 6:00 AM;42,881.00;38,869.00
Jun 16, 2022 6:00 AM;Jun 16, 2022 7:00 AM;44,059.50;38,021.00
Jun 16, 2022 7:00 AM;Jun 16, 2022 8:00 AM;47,560.75;37,662.25
Jun 16, 2022 8:00 AM;Jun 16, 2022 9:00 AM;50,427.75;34,580.75
Jun 16, 2022 9:00 AM;Jun 16, 2022 10:00 AM;53,273.00;30,330.75
Jun 16, 2022 10:00 AM;Jun 16, 2022 11:00 AM;55,872.25;26,649.25
Jun 16, 2022 11:00 AM;Jun 16, 2022 12:00 PM;57,558.00;23,810.25
Jun 16, 2022 12:00 PM;Jun 16, 2022 1:00 PM;57,492.75;20,920.25
Jun 16, 2022 1:00 PM;Jun 16, 2022 2:00 PM;55,155.25;17,008.00
Jun 16, 2022 2:00 PM;Jun 16, 2022 3:00 PM;53,982.50;15,432.75
Jun 16, 2022 3:00 PM;Jun 16, 2022 4:00 PM;53,463.75;16,691.75
Jun 16, 2022 4:00 PM;Jun 16, 2022 5:00 PM;53,112.00;19,957.00
Jun 16, 2022 5:00 PM;Jun 16, 2022 6:00 PM;53,607.75;26,254.00
Jun 16, 2022 6:00 PM;Jun 16, 2022 7:00 PM;53,980.25;33,950.00
Jun 16, 2022 7:00 PM;Jun 16, 2022 8:00 PM;53,535.75;40,745.50
Jun 16, 2022 8:00 PM;Jun 16, 2022 9:00 PM;51,995.75;43,701.25
Jun 16, 2022 9:00 PM;Jun 16, 2022 10:00 PM;50,810.50;44,154.00
Jun 16, 2022 10:00 PM;Jun 16, 2022 11:00 PM;49,601.75;43,135.25
Jun 16, 2022 11:00 PM;Jun 17, 2022 12:00 AM;47,198.25;41,148.75
Jun 17, 2022 12:00 AM;Jun 17, 2022 1:00 AM;44,477.25;38,658.25
Jun 17, 2022 1:00 AM;Jun 17, 2022 2:00 AM;43,222.50;38,005.75
Jun 17, 2022 2:00 AM;Jun 17, 2022 3:00 AM;42,343.00;37,792.00
Jun 17, 2022 3:00 AM;Jun 17, 2022 4:00 AM;42,431.75;38,582.75
Jun 17, 2022 4:00 AM;Jun 17, 2022 5:00 AM;43,326.00;39,829.00
Jun 17, 2022 5:00 AM;Jun 17, 2022 6:00 AM;44,455.50;40,528.75
Jun 17, 2022 6:00 AM;Jun 17, 2022 7:00 AM;49,728.25;43,482.00
Jun 17, 2022 7:00 AM;Jun 17, 2022 8:00 AM;55,361.50;44,016.50
Jun 17, 2022 8:00 AM;Jun 17, 2022 9:00 AM;58,637.00;40,105.75
Jun 17, 2022 9:00 AM;Jun 17, 2022 10:00 AM;60,130.75;34,063.75
Jun 17, 2022 10:00 AM;Jun 17, 2022 11:00 AM;61,605.75;29,721.00
Jun 17, 2022 11:00 AM;Jun 17, 2022 12:00 PM;63,034.50;27,412.25
Jun 17, 2022 12:00 PM;Jun 17, 2022 1:00 PM;62,767.50;25,465.50
Jun 17, 2022 1:00 PM;Jun 17, 2022 2:00 PM;61,866.75;24,485.75
Jun 17, 2022 2:00 PM;Jun 17, 2022 3:00 PM;60,612.50;24,293.50
Jun 17, 2022 3:00 PM;Jun 17, 2022 4:00 PM;59,553.50;25,765.75
Jun 17, 2022 4:00 PM;Jun 17, 2022 5:00 PM;58,506.00;29,110.75
Jun 17, 2022 5:00 PM;Jun 17, 2022 6:00 PM;58,171.00;34,722.75
Jun 17, 2022 6:00 PM;Jun 17, 2022 7:00 PM;57,312.75;40,518.50
Jun 17, 2022 7:00 PM;Jun 17, 2022 8:00 PM;56,452.75;45,008.50
Jun 17, 2022 8:00 PM;Jun 17, 2022 9:00 PM;54,611.50;45,674.75
Jun 17, 2022 9:00 PM;Jun 17, 2022 10:00 PM;53,024.50;44,003.25
Jun 17, 2022 10:00 PM;Jun 17, 2022 11:00 PM;50,960.75;40,542.00
Jun 17, 2022 11:00 PM;Jun 18, 2022 12:00 AM;48,070.75;35,887.75
Jun 18, 2022 12:00 AM;Jun 18, 2022 1:00 AM;44,788.50;30,871.25
Jun 18, 2022 1:00 AM;Jun 18, 2022 2:00 AM;42,924.00;28,198.75
Jun 18, 2022 2:00 AM;Jun 18, 2022 3:00 AM;41,561.75;26,175.50
Jun 18, 2022 3:00 AM;Jun 18, 2022 4:00 AM;40,896.00;24,895.50
